ubigeo,DEPARTAMENTO,PROVINCIA,DISTRITO,r1_AEV,r1_AN,r1_APP,r1_APRA,r1_AvP,r1_CPP,r1_CoopP,r1_FE,r1_FE21,r1_FP,r1_FREPAP,r1_FyL,r1_JxP,r1_LP,r1_Morado,r1_Obras,r1_PBG,r1_PDF,r1_PDU,r1_PDV,r1_PID,r1_PL,r1_PLG,r1_PM4,r1_PP1,r1_PPA,r1_PPP,r1_PRG,r1_PRIN,r1_PTE,r1_Podemos,r1_PxT,r1_RP,r1_SAP,r1_SICREO,r1_SP20,r1_UCD,r1_UN,r1_total_valid,r1_blank,r1_null,r1_pct_AEV,r1_pct_AN,r1_pct_APP,r1_pct_APRA,r1_pct_AvP,r1_pct_CPP,r1_pct_CoopP,r1_pct_FE,r1_pct_FE21,r1_pct_FP,r1_pct_FREPAP,r1_pct_FyL,r1_pct_JxP,r1_pct_LP,r1_pct_Morado,r1_pct_Obras,r1_pct_PBG,r1_pct_PDF,r1_pct_PDU,r1_pct_PDV,r1_pct_PID,r1_pct_PL,r1_pct_PLG,r1_pct_PM4,r1_pct_PP1,r1_pct_PPA,r1_pct_PPP,r1_pct_PRG,r1_pct_PRIN,r1_pct_PTE,r1_pct_Podemos,r1_pct_PxT,r1_pct_RP,r1_pct_SAP,r1_pct_SICREO,r1_pct_SP20,r1_pct_UCD,r1_pct_UN,r1_winner
040204,AREQUIPA,CAMANÁ,MARISCAL CÁCERES,22.0,120.0,9.0,3.0,0.0,0.0,41.0,8.0,35.0,45.0,0.0,4.0,510.0,1.0,6.0,374.0,156.0,1.0,13.0,10.0,5.0,22.0,24.0,2.0,3.0,3.0,14.0,2.0,1.0,0.0,40.0,28.0,26.0,2.0,75.0,4.0,1.0,0.0,1610,227,124,1.3665,7.4534,0.559,0.1863,0.0,0.0,2.5466,0.4969,2.1739,2.795,0.0,0.2484,31.677,0.0621,0.3727,23.2298,9.6894,0.0621,0.8075,0.6211,0.3106,1.3665,1.4907,0.1242,0.1863,0.1863,0.8696,0.1242,0.0621,0.0,2.4845,1.7391,1.6149,0.1242,4.6584,0.2484,0.0621,0.0,JxP
040205,AREQUIPA,CAMANÁ,NICOLÁS DE PIEROLA,50.0,163.0,5.0,8.0,0.0,0.0,17.0,3.0,22.0,31.0,0.0,2.0,267.0,2.0,2.0,238.0,81.0,2.0,29.0,4.0,2.0,5.0,18.0,1.0,7.0,2.0,10.0,4.0,1.0,2.0,16.0,13.0,12.0,2.0,29.0,2.0,0.0,0.0,1052,121,63,4.7529,15.4943,0.4753,0.7605,0.0,0.0,1.616,0.2852,2.0913,2.9468,0.0,0.1901,25.3802,0.1901,0.1901,22.6236,7.6996,0.1901,2.7567,0.3802,0.1901,0.4753,1.711,0.0951,0.6654,0.1901,0.9506,0.3802,0.0951,0.1901,1.5209,1.2357,1.1407,0.1901,2.7567,0.1901,0.0,0.0,JxP
040206,AREQUIPA,CAMANÁ,OCOÑA,11.0,86.0,0.0,4.0,0.0,0.0,12.0,2.0,22.0,32.0,0.0,0.0,177.0,1.0,1.0,190.0,52.0,0.0,11.0,9.0,2.0,5.0,8.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,8.0,13.0,8.0,0.0,16.0,0.0,0.0,2.0,693,89,25,1.5873,12.4098,0.0,0.5772,0.0,0.0,1.7316,0.2886,3.1746,4.6176,0.0,0.0,25.5411,0.1443,0.1443,27.417,7.5036,0.0,1.5873,1.2987,0.2886,0.7215,1.1544,0.0,0.1443,0.4329,2.4531,0.0,0.0,0.0,1.1544,1.8759,1.1544,0.0,2.3088,0.0,0.0,0.2886,Obras
040207,AREQUIPA,CAMANÁ,QUILCA,7.0,53.0,1.0,1.0,0.0,0.0,8.0,2.0,10.0,16.0,0.0,0.0,69.0,0.0,0.0,75.0,53.0,1.0,2.0,3.0,0.0,4.0,5.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,10.0,23.0,12.0,0.0,6.0,0.0,1.0,0.0,373,94,25,1.8767,14.2091,0.2681,0.2681,0.0,0.0,2.1448,0.5362,2.681,4.2895,0.0,0.0,18.4987,0.0,0.0,20.1072,14.2091,0.2681,0.5362,0.8043,0.0,1.0724,1.3405,0.2681,0.0,0.2681,2.1448,0.0,0.0,0.2681,2.681,6.1662,3.2172,0.0,1.6086,0.0,0.2681,0.0,Obras
040208,AREQUIPA,CAMANÁ,SAMUEL PASTOR,17.0,114.0,6.0,6.0,0.0,0.0,10.0,2.0,30.0,21.0,0.0,1.0,238.0,0.0,8.0,116.0,68.0,1.0,6.0,10.0,0.0,13.0,18.0,2.0,10.0,4.0,9.0,3.0,0.0,0.0,19.0,32.0,23.0,3.0,28.0,5.0,4.0,4.0,831,210,56,2.0457,13.7184,0.722,0.722,0.0,0.0,1.2034,0.2407,3.6101,2.5271,0.0,0.1203,28.6402,0.0,0.9627,13.9591,8.1829,0.1203,0.722,1.2034,0.0,1.5644,2.1661,0.2407,1.2034,0.4813,1.083,0.361,0.0,0.0,2.2864,3.8508,2.7677,0.361,3.3694,0.6017,0.4813,0.4813,JxP
040209,Arequipa,Camaná,,6.0,32.0,2.0,1.0,0.0,0.0,9.0,1.0,29.0,11.0,0.0,3.0,116.0,0.0,3.0,121.0,43.0,2.0,1.0,2.0,1.0,7.0,15.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,10.0,9.0,8.0,2.0,13.0,6.0,0.0,2.0,461,74,26,1.3015,6.9414,0.4338,0.2169,0.0,0.0,1.9523,0.2169,6.2907,2.3861,0.0,0.6508,25.1627,0.0,0.6508,26.2473,9.3275,0.4338,0.2169,0.4338,0.2169,1.5184,3.2538,0.0,0.0,0.0,1.0846,0.0,0.2169,0.0,2.1692,1.9523,1.7354,0.4338,2.82,1.3015,0.0,0.4338,Obras
040210,Arequipa,Camaná,,6.0,51.0,3.0,3.0,0.0,0.0,6.0,0.0,13.0,31.0,0.0,1.0,130.0,0.0,4.0,113.0,46.0,0.0,8.0,3.0,4.0,7.0,7.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,13.0,16.0,16.0,1.0,26.0,5.0,4.0,1.0,531,121,44,1.1299,9.6045,0.565,0.565,0.0,0.0,1.1299,0.0,2.4482,5.838,0.0,0.1883,24.4821,0.0,0.7533,21.2806,8.6629,0.0,1.5066,0.565,0.7533,1.3183,1.3183,0.0,0.1883,0.3766,0.9416,0.9416,0.0,0.0,2.4482,3.0132,3.0132,0.1883,4.8964,0.9416,0.7533,0.1883,JxP
040211,Arequipa,Camaná,,9.0,65.0,11.0,0.0,3.0,0.0,11.0,1.0,31.0,26.0,0.0,0.0,215.0,3.0,3.0,108.0,116.0,1.0,23.0,4.0,3.0,26.0,22.0,0.0,9.0,2.0,6.0,3.0,1.0,0.0,17.0,18.0,35.0,5.0,20.0,8.0,0.0,1.0,806,133,46,1.1166,8.0645,1.3648,0.0,0.3722,0.0,1.3648,0.1241,3.8462,3.2258,0.0,0.0,26.6749,0.3722,0.3722,13.3995,14.3921,0.1241,2.8536,0.4963,0.3722,3.2258,2.7295,0.0,1.1166,0.2481,0.7444,0.3722,0.1241,0.0,2.1092,2.2333,4.3424,0.6203,2.4814,0.9926,0.0,0.1241,JxP
040212,Arequipa,Camaná,,9.0,56.0,5.0,1.0,0.0,0.0,6.0,1.0,20.0,34.0,0.0,0.0,95.0,4.0,0.0,97.0,54.0,0.0,7.0,3.0,1.0,10.0,9.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,7.0,12.0,6.0,1.0,23.0,1.0,1.0,3.0,479,79,34,1.8789,11.691,1.0438,0.2088,0.0,0.0,1.2526,0.2088,4.1754,7.0981,0.0,0.0,19.833,0.8351,0.0,20.2505,11.2735,0.0,1.4614,0.6263,0.2088,2.0877,1.8789,0.0,0.6263,0.8351,0.6263,0.2088,0.2088,0.2088,1.4614,2.5052,1.2526,0.2088,4.8017,0.2088,0.2088,0.6263,Obras
040213,Arequipa,Camaná,,20.0,27.0,0.0,3.0,0.0,0.0,15.0,2.0,13.0,20.0,0.0,1.0,80.0,0.0,2.0,74.0,53.0,0.0,5.0,2.0,0.0,15.0,17.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,8.0,20.0,4.0,0.0,20.0,0.0,3.0,0.0,419,69,21,4.7733,6.4439,0.0,0.716,0.0,0.0,3.58,0.4773,3.1026,4.7733,0.0,0.2387,19.0931,0.0,0.4773,17.6611,12.6492,0.0,1.1933,0.4773,0.0,3.58,4.0573,0.0,0.9547,0.9547,0.9547,0.716,0.0,0.0,1.9093,4.7733,0.9547,0.0,4.7733,0.0,0.716,0.0,JxP
040214,Arequipa,Camaná,,26.0,33.0,1.0,1.0,0.0,0.0,15.0,3.0,19.0,30.0,0.0,0.0,216.0,1.0,5.0,108.0,26.0,0.0,33.0,2.0,0.0,4.0,6.0,2.0,2.0,0.0,8.0,2.0,0.0,2.0,13.0,12.0,6.0,1.0,14.0,1.0,1.0,0.0,593,98,30,4.3845,5.5649,0.1686,0.1686,0.0,0.0,2.5295,0.5059,3.204,5.059,0.0,0.0,36.425,0.1686,0.8432,18.2125,4.3845,0.0,5.5649,0.3373,0.0,0.6745,1.0118,0.3373,0.3373,0.0,1.3491,0.3373,0.0,0.3373,2.1922,2.0236,1.0118,0.1686,2.3609,0.1686,0.1686,0.0,JxP
040215,Arequipa,Camaná,,12.0,125.0,3.0,0.0,0.0,0.0,11.0,1.0,11.0,10.0,0.0,1.0,88.0,0.0,1.0,96.0,38.0,0.0,2.0,4.0,0.0,4.0,8.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,8.0,14.0,1.0,14.0,2.0,0.0,0.0,465,57,29,2.5806,26.8817,0.6452,0.0,0.0,0.0,2.3656,0.2151,2.3656,2.1505,0.0,0.2151,18.9247,0.0,0.2151,20.6452,8.172,0.0,0.4301,0.8602,0.0,0.8602,1.7204,0.2151,0.2151,0.4301,0.6452,0.2151,0.0,0.0,0.6452,1.7204,3.0108,0.2151,3.0108,0.4301,0.0,0.0,AN
040216,Arequipa,Camaná,,3.0,35.0,3.0,1.0,0.0,0.0,3.0,0.0,19.0,25.0,0.0,0.0,97.0,2.0,2.0,52.0,22.0,2.0,2.0,3.0,1.0,5.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,14.0,17.0,16.0,0.0,7.0,1.0,4.0,1.0,350,81,28,0.8571,10.0,0.8571,0.2857,0.0,0.0,0.8571,0.0,5.4286,7.1429,0.0,0.0,27.7143,0.5714,0.5714,14.8571,6.2857,0.5714,0.5714,0.8571,0.2857,1.4286,1.4286,0.0,1.1429,0.0,1.1429,0.0,0.0,0.0,4.0,4.8571,4.5714,0.0,2.0,0.2857,1.1429,0.2857,JxP
040217,Arequipa,Camaná,,12.0,63.0,7.0,2.0,0.0,0.0,18.0,3.0,26.0,22.0,0.0,0.0,205.0,2.0,0.0,168.0,34.0,2.0,13.0,4.0,0.0,6.0,14.0,0.0,3.0,4.0,12.0,0.0,1.0,1.0,13.0,4.0,14.0,1.0,11.0,2.0,2.0,0.0,669,94,78,1.7937,9.417,1.0463,0.299,0.0,0.0,2.6906,0.4484,3.8864,3.2885,0.0,0.0,30.6428,0.299,0.0,25.1121,5.0822,0.299,1.9432,0.5979,0.0,0.8969,2.0927,0.0,0.4484,0.5979,1.7937,0.0,0.1495,0.1495,1.9432,0.5979,2.0927,0.1495,1.6442,0.299,0.299,0.0,JxP
040218,Arequipa,Camaná,,9.0,59.0,3.0,2.0,0.0,0.0,5.0,2.0,7.0,7.0,0.0,0.0,78.0,2.0,5.0,132.0,60.0,0.0,26.0,4.0,0.0,6.0,9.0,0.0,1.0,0.0,5.0,2.0,1.0,3.0,7.0,5.0,10.0,1.0,18.0,1.0,1.0,1.0,472,61,22,1.9068,12.5,0.6356,0.4237,0.0,0.0,1.0593,0.4237,1.4831,1.4831,0.0,0.0,16.5254,0.4237,1.0593,27.9661,12.7119,0.0,5.5085,0.8475,0.0,1.2712,1.9068,0.0,0.2119,0.0,1.0593,0.4237,0.2119,0.6356,1.4831,1.0593,2.1186,0.2119,3.8136,0.2119,0.2119,0.2119,Obras
040219,Arequipa,Camaná,,25.0,128.0,4.0,5.0,5.0,0.0,37.0,3.0,48.0,53.0,0.0,3.0,292.0,4.0,3.0,329.0,141.0,4.0,33.0,11.0,1.0,18.0,19.0,1.0,4.0,6.0,23.0,2.0,2.0,0.0,18.0,37.0,24.0,2.0,35.0,2.0,1.0,0.0,1323,197,68,1.8896,9.675,0.3023,0.3779,0.3779,0.0,2.7967,0.2268,3.6281,4.006,0.0,0.2268,22.0711,0.3023,0.2268,24.8677,10.6576,0.3023,2.4943,0.8314,0.0756,1.3605,1.4361,0.0756,0.3023,0.4535,1.7385,0.1512,0.1512,0.0,1.3605,2.7967,1.8141,0.1512,2.6455,0.1512,0.0756,0.0,Obras
040220,Arequipa,Camaná,,509.0,2552.0,121.0,77.0,31.0,0.0,976.0,59.0,1610.0,1858.0,0.0,46.0,9458.0,55.0,192.0,7329.0,4303.0,74.0,672.0,257.0,83.0,308.0,1086.0,32.0,258.0,99.0,640.0,125.0,32.0,23.0,641.0,2061.0,1277.0,47.0,1995.0,99.0,119.0,94.0,39198,4748,1784,1.2985,6.5105,0.3087,0.1964,0.0791,0.0,2.4899,0.1505,4.1074,4.74,0.0,0.1174,24.1288,0.1403,0.4898,18.6974,10.9776,0.1888,1.7144,0.6556,0.2117,0.7858,2.7705,0.0816,0.6582,0.2526,1.6327,0.3189,0.0816,0.0587,1.6353,5.2579,3.2578,0.1199,5.0895,0.2526,0.3036,0.2398,JxP
040301,AREQUIPA,CARAVELÍ,CARAVELÍ,49.0,535.0,34.0,85.0,6.0,0.0,124.0,13.0,196.0,1365.0,0.0,11.0,518.0,13.0,43.0,713.0,1076.0,17.0,74.0,27.0,43.0,49.0,257.0,5.0,118.0,11.0,54.0,44.0,3.0,4.0,88.0,1001.0,1451.0,10.0,324.0,44.0,17.0,31.0,8453,936,445,0.5797,6.3291,0.4022,1.0056,0.071,0.0,1.4669,0.1538,2.3187,16.1481,0.0,0.1301,6.128,0.1538,0.5087,8.4349,12.7292,0.2011,0.8754,0.3194,0.5087,0.5797,3.0403,0.0592,1.396,0.1301,0.6388,0.5205,0.0355,0.0473,1.0411,11.8419,17.1655,0.1183,3.833,0.5205,0.2011,0.3667,RP
040302,AREQUIPA,CARAVELÍ,ACARÍ,10.0,216.0,13.0,13.0,4.0,0.0,40.0,3.0,61.0,458.0,0.0,3.0,326.0,8.0,8.0,287.0,275.0,5.0,32.0,17.0,7.0,18.0,56.0,3.0,42.0,8.0,26.0,21.0,1.0,1.0,38.0,412.0,228.0,3.0,79.0,17.0,5.0,12.0,2756,354,136,0.3628,7.8374,0.4717,0.4717,0.1451,0.0,1.4514,0.1089,2.2134,16.6183,0.0,0.1089,11.8287,0.2903,0.2903,10.4136,9.9782,0.1814,1.1611,0.6168,0.254,0.6531,2.0319,0.1089,1.5239,0.2903,0.9434,0.762,0.0363,0.0363,1.3788,14.9492,8.2729,0.1089,2.8665,0.6168,0.1814,0.4354,FP
040303,AREQUIPA,CARAVELÍ,ATICO,30.0,86.0,7.0,6.0,0.0,0.0,52.0,3.0,79.0,163.0,0.0,0.0,1623.0,1.0,3.0,362.0,96.0,2.0,37.0,2.0,2.0,20.0,24.0,1.0,14.0,3.0,36.0,8.0,3.0,2.0,27.0,111.0,40.0,1.0,47.0,5.0,5.0,5.0,2906,422,114,1.0323,2.9594,0.2409,0.2065,0.0,0.0,1.7894,0.1032,2.7185,5.6091,0.0,0.0,55.85,0.0344,0.1032,12.457,3.3035,0.0688,1.2732,0.0688,0.0688,0.6882,0.8259,0.0344,0.4818,0.1032,1.2388,0.2753,0.1032,0.0688,0.9291,3.8197,1.3765,0.0344,1.6173,0.1721,0.1721,0.1721,JxP
040304,AREQUIPA,CARAVELÍ,ATIQUIPA,42.0,289.0,13.0,17.0,5.0,0.0,97.0,8.0,167.0,481.0,0.0,6.0,813.0,1.0,11.0,529.0,327.0,3.0,62.0,6.0,12.0,38.0,92.0,5.0,54.0,5.0,42.0,26.0,4.0,3.0,39.0,419.0,214.0,7.0,129.0,18.0,18.0,2.0,4004,565,248,1.049,7.2178,0.3247,0.4246,0.1249,0.0,2.4226,0.1998,4.1708,12.013,0.0,0.1499,20.3047,0.025,0.2747,13.2118,8.1668,0.0749,1.5485,0.1499,0.2997,0.9491,2.2977,0.1249,1.3487,0.1249,1.049,0.6494,0.0999,0.0749,0.974,10.4645,5.3447,0.1748,3.2218,0.4496,0.4496,0.05,JxP
040305,AREQUIPA,CARAVELÍ,BELLA UNIÓN,47.0,262.0,18.0,22.0,4.0,0.0,88.0,8.0,82.0,587.0,0.0,6.0,437.0,17.0,24.0,519.0,365.0,4.0,64.0,24.0,18.0,36.0,103.0,3.0,66.0,19.0,39.0,18.0,3.0,3.0,70.0,530.0,316.0,10.0,135.0,24.0,14.0,6.0,3991,583,249,1.1776,6.5648,0.451,0.5512,0.1002,0.0,2.205,0.2005,2.0546,14.7081,0.0,0.1503,10.9496,0.426,0.6014,13.0043,9.1456,0.1002,1.6036,0.6014,0.451,0.902,2.5808,0.0752,1.6537,0.4761,0.9772,0.451,0.0752,0.0752,1.7539,13.2799,7.9178,0.2506,3.3826,0.6014,0.3508,0.1503,FP
040306,AREQUIPA,CARAVELÍ,CAHUACHO,34.0,113.0,4.0,14.0,1.0,0.0,43.0,1.0,43.0,478.0,0.0,2.0,246.0,2.0,7.0,224.0,180.0,2.0,23.0,16.0,1.0,25.0,32.0,9.0,28.0,2.0,9.0,7.0,3.0,1.0,36.0,209.0,190.0,6.0,42.0,6.0,9.0,4.0,2052,368,129,1.6569,5.5068,0.1949,0.6823,0.0487,0.0,2.0955,0.0487,2.0955,23.2943,0.0,0.0975,11.9883,0.0975,0.3411,10.9162,8.7719,0.0975,1.1209,0.7797,0.0487,1.2183,1.5595,0.4386,1.3645,0.0975,0.4386,0.3411,0.1462,0.0487,1.7544,10.1852,9.2593,0.2924,2.0468,0.2924,0.4386,0.1949,FP
040307,AREQUIPA,CARAVELÍ,CHALA,12.0,58.0,2.0,10.0,1.0,0.0,11.0,1.0,16.0,116.0,0.0,1.0,115.0,1.0,5.0,82.0,74.0,2.0,16.0,7.0,8.0,8.0,5.0,0.0,6.0,0.0,7.0,0.0,1.0,3.0,16.0,110.0,45.0,1.0,17.0,3.0,6.0,0.0,766,90,28,1.5666,7.5718,0.2611,1.3055,0.1305,0.0,1.436,0.1305,2.0888,15.1436,0.0,0.1305,15.0131,0.1305,0.6527,10.705,9.6606,0.2611,2.0888,0.9138,1.0444,1.0444,0.6527,0.0,0.7833,0.0,0.9138,0.0,0.1305,0.3916,2.0888,14.3603,5.8747,0.1305,2.2193,0.3916,0.7833,0.0,FP
040308,AREQUIPA,CARAVELÍ,CHAPARRA,105.0,594.0,45.0,36.0,8.0,0.0,181.0,13.0,310.0,1080.0,0.0,10.0,1421.0,9.0,38.0,1183.0,859.0,11.0,128.0,44.0,28.0,96.0,223.0,5.0,120.0,20.0,73.0,51.0,6.0,7.0,107.0,1161.0,589.0,12.0,388.0,39.0,28.0,19.0,9047,1171,598,1.1606,6.5657,0.4974,0.3979,0.0884,0.0,2.0007,0.1437,3.4266,11.9377,0.0,0.1105,15.7069,0.0995,0.42,13.0762,9.4949,0.1216,1.4148,0.4863,0.3095,1.0611,2.4649,0.0553,1.3264,0.2211,0.8069,0.5637,0.0663,0.0774,1.1827,12.833,6.5104,0.1326,4.2887,0.4311,0.3095,0.21,JxP
040401,AREQUIPA,CASTILLA,APLAO,13.0,135.0,5.0,8.0,0.0,0.0,41.0,6.0,45.0,378.0,0.0,1.0,474.0,4.0,8.0,252.0,150.0,0.0,19.0,8.0,4.0,13.0,26.0,0.0,15.0,5.0,44.0,5.0,0.0,1.0,33.0,141.0,173.0,3.0,48.0,1.0,2.0,1.0,2062,420,115,0.6305,6.547,0.2425,0.388,0.0,0.0,1.9884,0.291,2.1823,18.3317,0.0,0.0485,22.9874,0.194,0.388,12.2211,7.2745,0.0,0.9214,0.388,0.194,0.6305,1.2609,0.0,0.7274,0.2425,2.1339,0.2425,0.0,0.0485,1.6004,6.838,8.3899,0.1455,2.3278,0.0485,0.097,0.0485,JxP
040402,AREQUIPA,CASTILLA,ANDAGUA,15.0,108.0,9.0,14.0,2.0,0.0,26.0,3.0,24.0,582.0,0.0,1.0,210.0,3.0,6.0,192.0,149.0,1.0,23.0,4.0,6.0,16.0,33.0,0.0,13.0,1.0,5.0,10.0,2.0,1.0,39.0,120.0,201.0,3.0,37.0,7.0,9.0,7.0,1882,349,100,0.797,5.7386,0.4782,0.7439,0.1063,0.0,1.3815,0.1594,1.2752,30.9245,0.0,0.0531,11.1583,0.1594,0.3188,10.2019,7.9171,0.0531,1.2221,0.2125,0.3188,0.8502,1.7535,0.0,0.6908,0.0531,0.2657,0.5313,0.1063,0.0531,2.0723,6.3762,10.6801,0.1594,1.966,0.3719,0.4782,0.3719,FP
040403,AREQUIPA,CASTILLA,AYO,12.0,118.0,7.0,7.0,6.0,0.0,57.0,5.0,39.0,500.0,0.0,7.0,435.0,4.0,8.0,401.0,255.0,1.0,43.0,10.0,9.0,13.0,32.0,0.0,20.0,7.0,15.0,8.0,3.0,2.0,24.0,197.0,110.0,5.0,56.0,15.0,14.0,6.0,2451,370,154,0.4896,4.8144,0.2856,0.2856,0.2448,0.0,2.3256,0.204,1.5912,20.3998,0.0,0.2856,17.7479,0.1632,0.3264,16.3607,10.4039,0.0408,1.7544,0.408,0.3672,0.5304,1.3056,0.0,0.816,0.2856,0.612,0.3264,0.1224,0.0816,0.9792,8.0375,4.488,0.204,2.2848,0.612,0.5712,0.2448,FP
040404,AREQUIPA,CASTILLA,CHACHAS,1.0,8.0,0.0,5.0,0.0,0.0,6.0,0.0,10.0,91.0,0.0,1.0,93.0,2.0,0.0,31.0,14.0,1.0,2.0,4.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,6.0,19.0,28.0,0.0,10.0,1.0,1.0,0.0,348,38,11,0.2874,2.2989,0.0,1.4368,0.0,0.0,1.7241,0.0,2.8736,26.1494,0.0,0.2874,26.7241,0.5747,0.0,8.908,4.023,0.2874,0.5747,1.1494,0.2874,0.5747,0.8621,0.0,0.5747,0.5747,0.8621,0.2874,0.0,0.0,1.7241,5.4598,8.046,0.0,2.8736,0.2874,0.2874,0.0,JxP
040405,AREQUIPA,CASTILLA,CHILCAYMARCA,14.0,100.0,6.0,9.0,2.0,0.0,35.0,2.0,31.0,377.0,0.0,1.0,291.0,2.0,0.0,251.0,110.0,2.0,22.0,7.0,4.0,13.0,25.0,0.0,10.0,6.0,11.0,15.0,0.0,1.0,25.0,72.0,126.0,2.0,35.0,12.0,8.0,3.0,1630,317,92,0.8589,6.135,0.3681,0.5521,0.1227,0.0,2.1472,0.1227,1.9018,23.1288,0.0,0.0613,17.8528,0.1227,0.0,15.3988,6.7485,0.1227,1.3497,0.4294,0.2454,0.7975,1.5337,0.0,0.6135,0.3681,0.6748,0.9202,0.0,0.0613,1.5337,4.4172,7.7301,0.1227,2.1472,0.7362,0.4908,0.184,FP
040406,AREQUIPA,CASTILLA,CHOCO,1.0,17.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,89.0,0.0,0.0,78.0,1.0,0.0,25.0,20.0,0.0,5.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,273,87,15,0.3663,6.2271,1.0989,0.0,0.0,0.0,0.7326,0.7326,1.4652,32.6007,0.0,0.0,28.5714,0.3663,0.0,9.1575,7.326,0.0,1.8315,0.3663,0.0,0.7326,1.0989,0.0,0.0,0.3663,0.7326,0.0,0.0,0.0,2.9304,1.4652,0.7326,0.0,0.3663,0.3663,0.0,0.3663,FP
040407,AREQUIPA,CASTILLA,HUANCARQUI,40.0,202.0,14.0,13.0,4.0,0.0,94.0,12.0,109.0,730.0,0.0,3.0,1037.0,8.0,22.0,611.0,247.0,4.0,56.0,19.0,8.0,24.0,76.0,1.0,38.0,9.0,48.0,18.0,3.0,2.0,50.0,284.0,220.0,5.0,135.0,13.0,12.0,8.0,4179,607,192,0.9572,4.8337,0.335,0.3111,0.0957,0.0,2.2493,0.2872,2.6083,17.4683,0.0,0.0718,24.8145,0.1914,0.5264,14.6207,5.9105,0.0957,1.34,0.4547,0.1914,0.5743,1.8186,0.0239,0.9093,0.2154,1.1486,0.4307,0.0718,0.0479,1.1965,6.7959,5.2644,0.1196,3.2304,0.3111,0.2872,0.1914,JxP
040408,AREQUIPA,CASTILLA,MACHAGUAY,14.0,73.0,4.0,4.0,0.0,0.0,33.0,4.0,35.0,274.0,0.0,0.0,440.0,3.0,4.0,236.0,122.0,0.0,36.0,6.0,2.0,6.0,22.0,1.0,11.0,2.0,10.0,8.0,1.0,0.0,18.0,68.0,47.0,1.0,37.0,7.0,0.0,3.0,1532,211,111,0.9138,4.765,0.2611,0.2611,0.0,0.0,2.154,0.2611,2.2846,17.8851,0.0,0.0,28.7206,0.1958,0.2611,15.4047,7.9634,0.0,2.3499,0.3916,0.1305,0.3916,1.436,0.0653,0.718,0.1305,0.6527,0.5222,0.0653,0.0,1.1749,4.4386,3.0679,0.0653,2.4151,0.4569,0.0,0.1958,JxP
040409,AREQUIPA,CASTILLA,ORCOPAMPA,7.0,44.0,1.0,2.0,1.0,0.0,21.0,4.0,34.0,72.0,0.0,1.0,633.0,2.0,2.0,181.0,48.0,2.0,16.0,3.0,2.0,6.0,20.0,1.0,5.0,0.0,14.0,2.0,1.0,0.0,14.0,19.0,17.0,0.0,33.0,4.0,1.0,2.0,1215,158,45,0.5761,3.6214,0.0823,0.1646,0.0823,0.0,1.7284,0.3292,2.7984,5.9259,0.0,0.0823,52.0988,0.1646,0.1646,14.8971,3.9506,0.1646,1.3169,0.2469,0.1646,0.4938,1.6461,0.0823,0.4115,0.0,1.1523,0.1646,0.0823,0.0,1.1523,1.5638,1.3992,0.0,2.716,0.3292,0.0823,0.1646,JxP
040410,AREQUIPA,CASTILLA,PAMPACOLCA,2.0,28.0,3.0,6.0,0.0,0.0,5.0,2.0,16.0,262.0,0.0,0.0,113.0,0.0,1.0,67.0,23.0,2.0,9.0,9.0,3.0,9.0,9.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,12.0,45.0,50.0,0.0,17.0,5.0,1.0,2.0,719,159,31,0.2782,3.8943,0.4172,0.8345,0.0,0.0,0.6954,0.2782,2.2253,36.4395,0.0,0.0,15.7163,0.0,0.1391,9.3185,3.1989,0.2782,1.2517,1.2517,0.4172,1.2517,1.2517,0.0,0.5563,0.0,0.6954,1.2517,0.0,0.0,1.669,6.2587,6.9541,0.0,2.3644,0.6954,0.1391,0.2782,FP
040411,AREQUIPA,CASTILLA,TIPAN,2.0,22.0,4.0,3.0,0.0,0.0,4.0,2.0,8.0,276.0,0.0,0.0,61.0,1.0,1.0,53.0,42.0,1.0,10.0,3.0,1.0,7.0,18.0,2.0,4.0,0.0,6.0,9.0,0.0,0.0,4.0,78.0,66.0,1.0,16.0,2.0,5.0,0.0,712,149,26,0.2809,3.0899,0.5618,0.4213,0.0,0.0,0.5618,0.2809,1.1236,38.764,0.0,0.0,8.5674,0.1404,0.1404,7.4438,5.8989,0.1404,1.4045,0.4213,0.1404,0.9831,2.5281,0.2809,0.5618,0.0,0.8427,1.264,0.0,0.0,0.5618,10.9551,9.2697,0.1404,2.2472,0.2809,0.7022,0.0,FP
