ubigeo,DEPARTAMENTO,PROVINCIA,DISTRITO,r1_PNP,r1_FA,r1_PM,r1_PPS,r1_VN,r1_AP,r1_AvP,r1_PP,r1_JP,r1_PPC,r1_FP,r1_UPP,r1_RP,r1_RUNA,r1_SP,r1_PL,r1_DD,r1_APP,VOTOS_VB,VOTOS_VN,VOTOS_VI,r1_total_valid,r1_blank,r1_null,r1_pct_PNP,r1_pct_FA,r1_pct_PM,r1_pct_PPS,r1_pct_VN,r1_pct_AP,r1_pct_AvP,r1_pct_PP,r1_pct_JP,r1_pct_PPC,r1_pct_FP,r1_pct_UPP,r1_pct_RP,r1_pct_RUNA,r1_pct_SP,r1_pct_PL,r1_pct_DD,r1_pct_APP,r2_castillo,r2_fujimori,r2_blank,r2_null,r2_total_valid,r2_pct_castillo,r2_pct_fujimori,r2_margin,r2_winner
060501,CAJAMARCA,CUTERVO,CUTERVO,150.0,244.0,154.0,40.0,531.0,1855.0,686.0,330.0,1092.0,46.0,2627.0,49.0,1168.0,85.0,134.0,7734.0,19.0,1890.0,5544.0,1997.0,0.0,18834.0,5544.0,1997.0,0.8,1.3,0.82,0.21,2.82,9.85,3.64,1.75,5.8,0.24,13.95,0.26,6.2,0.45,0.71,41.06,0.1,10.04,17661.0,8729.0,294.0,1649.0,26390.0,66.92,33.08,33.84,Castillo
060502,CAJAMARCA,CUTERVO,CALLAYUC,11.0,35.0,9.0,4.0,30.0,219.0,38.0,31.0,113.0,4.0,158.0,5.0,102.0,18.0,40.0,864.0,6.0,146.0,597.0,396.0,0.0,1833.0,597.0,396.0,0.6,1.91,0.49,0.22,1.64,11.95,2.07,1.69,6.16,0.22,8.62,0.27,5.56,0.98,2.18,47.14,0.33,7.97,2646.0,665.0,20.0,137.0,3311.0,79.92,20.08,59.84,Castillo
060503,CAJAMARCA,CUTERVO,CUJILLO,35.0,2.0,7.0,2.0,9.0,89.0,10.0,4.0,52.0,0.0,35.0,0.0,25.0,10.0,6.0,267.0,1.0,54.0,178.0,41.0,0.0,608.0,178.0,41.0,5.76,0.33,1.15,0.33,1.48,14.64,1.64,0.66,8.55,0.0,5.76,0.0,4.11,1.64,0.99,43.91,0.16,8.88,922.0,138.0,5.0,19.0,1060.0,86.98,13.02,73.96,Castillo
060504,CAJAMARCA,CUTERVO,CHOROS,103.0,4.0,4.0,5.0,24.0,88.0,22.0,20.0,109.0,2.0,84.0,0.0,66.0,2.0,26.0,278.0,0.0,65.0,244.0,44.0,0.0,902.0,244.0,44.0,11.42,0.44,0.44,0.55,2.66,9.76,2.44,2.22,12.08,0.22,9.31,0.0,7.32,0.22,2.88,30.82,0.0,7.21,1041.0,334.0,7.0,49.0,1375.0,75.71,24.29,51.42,Castillo
060505,CAJAMARCA,CUTERVO,LA RAMADA,14.0,5.0,2.0,2.0,14.0,80.0,15.0,8.0,86.0,1.0,25.0,2.0,71.0,4.0,5.0,666.0,0.0,73.0,305.0,80.0,0.0,1073.0,305.0,80.0,1.3,0.47,0.19,0.19,1.3,7.46,1.4,0.75,8.01,0.09,2.33,0.19,6.62,0.37,0.47,62.07,0.0,6.8,1671.0,165.0,14.0,91.0,1836.0,91.01,8.99,82.02,Castillo
060506,CAJAMARCA,CUTERVO,PIMPINGOS,45.0,5.0,24.0,0.0,33.0,110.0,25.0,27.0,184.0,0.0,148.0,2.0,94.0,13.0,39.0,523.0,0.0,57.0,430.0,204.0,0.0,1329.0,430.0,204.0,3.39,0.38,1.81,0.0,2.48,8.28,1.88,2.03,13.84,0.0,11.14,0.15,7.07,0.98,2.93,39.35,0.0,4.29,1894.0,471.0,18.0,54.0,2365.0,80.08,19.92,60.16,Castillo
060507,CAJAMARCA,CUTERVO,QUEROCOTILLO,48.0,13.0,13.0,4.0,43.0,187.0,41.0,138.0,95.0,1.0,176.0,0.0,168.0,13.0,73.0,1214.0,0.0,226.0,799.0,429.0,0.0,2453.0,799.0,429.0,1.96,0.53,0.53,0.16,1.75,7.62,1.67,5.63,3.87,0.04,7.17,0.0,6.85,0.53,2.98,49.49,0.0,9.21,3300.0,1093.0,28.0,106.0,4393.0,75.12,24.88,50.24,Castillo
060508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,25.0,18.0,8.0,5.0,38.0,240.0,27.0,16.0,62.0,3.0,69.0,1.0,127.0,18.0,15.0,781.0,2.0,121.0,405.0,49.0,0.0,1576.0,405.0,49.0,1.59,1.14,0.51,0.32,2.41,15.23,1.71,1.02,3.93,0.19,4.38,0.06,8.06,1.14,0.95,49.56,0.13,7.68,1787.0,397.0,15.0,108.0,2184.0,81.82,18.18,63.64,Castillo
060509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,13.0,2.0,15.0,1.0,19.0,71.0,9.0,2.0,38.0,1.0,47.0,0.0,37.0,8.0,19.0,300.0,1.0,81.0,199.0,38.0,0.0,664.0,199.0,38.0,1.96,0.3,2.26,0.15,2.86,10.69,1.36,0.3,5.72,0.15,7.08,0.0,5.57,1.2,2.86,45.18,0.15,12.2,866.0,175.0,9.0,43.0,1041.0,83.19,16.81,66.38,Castillo
060510,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,4.0,9.0,0.0,2.0,24.0,118.0,25.0,13.0,54.0,0.0,38.0,3.0,45.0,16.0,13.0,657.0,1.0,140.0,369.0,59.0,0.0,1162.0,369.0,59.0,0.34,0.77,0.0,0.17,2.07,10.15,2.15,1.12,4.65,0.0,3.27,0.26,3.87,1.38,1.12,56.54,0.09,12.05,1439.0,196.0,10.0,45.0,1635.0,88.01,11.99,76.02,Castillo
060511,CAJAMARCA,CUTERVO,SANTA CRUZ,15.0,3.0,3.0,2.0,17.0,80.0,10.0,8.0,102.0,3.0,66.0,4.0,54.0,8.0,13.0,295.0,0.0,100.0,206.0,53.0,0.0,783.0,206.0,53.0,1.92,0.38,0.38,0.26,2.17,10.22,1.28,1.02,13.03,0.38,8.43,0.51,6.9,1.02,1.66,37.68,0.0,12.77,931.0,200.0,5.0,38.0,1131.0,82.32,17.68,64.64,Castillo
060512,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,27.0,30.0,12.0,3.0,26.0,161.0,22.0,36.0,102.0,3.0,210.0,8.0,169.0,25.0,32.0,798.0,1.0,118.0,577.0,373.0,0.0,1783.0,577.0,373.0,1.51,1.68,0.67,0.17,1.46,9.03,1.23,2.02,5.72,0.17,11.78,0.45,9.48,1.4,1.79,44.76,0.06,6.62,1989.0,557.0,32.0,109.0,2546.0,78.12,21.88,56.24,Castillo
060513,CAJAMARCA,CUTERVO,SANTO TOMAS,183.0,18.0,18.0,6.0,49.0,191.0,37.0,42.0,240.0,5.0,269.0,1.0,181.0,18.0,11.0,784.0,2.0,173.0,755.0,149.0,0.0,2228.0,755.0,149.0,8.21,0.81,0.81,0.27,2.2,8.57,1.66,1.89,10.77,0.22,12.07,0.04,8.12,0.81,0.49,35.19,0.09,7.76,2348.0,1025.0,18.0,94.0,3373.0,69.61,30.39,39.22,Castillo
060514,CAJAMARCA,CUTERVO,SOCOTA,25.0,22.0,24.0,7.0,69.0,371.0,81.0,41.0,123.0,4.0,285.0,6.0,284.0,23.0,48.0,1605.0,4.0,303.0,924.0,232.0,0.0,3325.0,924.0,232.0,0.75,0.66,0.72,0.21,2.08,11.16,2.44,1.23,3.7,0.12,8.57,0.18,8.54,0.69,1.44,48.27,0.12,9.11,3370.0,1279.0,35.0,194.0,4649.0,72.49,27.51,44.98,Castillo
060515,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,50.0,3.0,26.0,3.0,18.0,61.0,9.0,3.0,41.0,2.0,38.0,3.0,34.0,3.0,1.0,136.0,15.0,20.0,149.0,31.0,0.0,466.0,149.0,31.0,10.73,0.64,5.58,0.64,3.86,13.09,1.93,0.64,8.8,0.43,8.15,0.64,7.3,0.64,0.21,29.18,3.22,4.29,481.0,160.0,4.0,14.0,641.0,75.04,24.96,50.08,Castillo
060601,CAJAMARCA,CHOTA,CHOTA,280.0,88.0,92.0,28.0,254.0,890.0,647.0,218.0,709.0,43.0,882.0,31.0,1077.0,134.0,123.0,14589.0,39.0,1482.0,4464.0,1744.0,0.0,21606.0,4464.0,1744.0,1.3,0.41,0.43,0.13,1.18,4.12,2.99,1.01,3.28,0.2,4.08,0.14,4.98,0.62,0.57,67.52,0.18,6.86,24481.0,3355.0,254.0,1316.0,27836.0,87.95,12.05,75.9,Castillo
060602,CAJAMARCA,CHOTA,ANGUIA,1.0,0.0,1.0,1.0,2.0,34.0,13.0,3.0,11.0,1.0,15.0,0.0,11.0,21.0,1.0,1077.0,0.0,28.0,176.0,35.0,0.0,1220.0,176.0,35.0,0.08,0.0,0.08,0.08,0.16,2.79,1.07,0.25,0.9,0.08,1.23,0.0,0.9,1.72,0.08,88.28,0.0,2.3,1548.0,62.0,6.0,46.0,1610.0,96.15,3.85,92.3,Castillo
060603,CAJAMARCA,CHOTA,COCHABAMBA,28.0,8.0,7.0,0.0,35.0,115.0,37.0,259.0,60.0,3.0,298.0,0.0,76.0,16.0,20.0,970.0,0.0,146.0,677.0,150.0,0.0,2078.0,677.0,150.0,1.35,0.38,0.34,0.0,1.68,5.53,1.78,12.46,2.89,0.14,14.34,0.0,3.66,0.77,0.96,46.68,0.0,7.03,1869.0,993.0,61.0,128.0,2862.0,65.3,34.7,30.6,Castillo
060604,CAJAMARCA,CHOTA,CONCHAN,11.0,3.0,4.0,1.0,6.0,61.0,38.0,7.0,20.0,0.0,98.0,6.0,64.0,28.0,6.0,1776.0,2.0,186.0,503.0,65.0,0.0,2317.0,503.0,65.0,0.47,0.13,0.17,0.04,0.26,2.63,1.64,0.3,0.86,0.0,4.23,0.26,2.76,1.21,0.26,76.65,0.09,8.03,2628.0,351.0,20.0,108.0,2979.0,88.22,11.78,76.44,Castillo
060605,CAJAMARCA,CHOTA,CHADIN,6.0,4.0,2.0,0.0,15.0,98.0,28.0,23.0,86.0,1.0,36.0,1.0,48.0,17.0,8.0,860.0,4.0,43.0,372.0,279.0,0.0,1280.0,372.0,279.0,0.47,0.31,0.16,0.0,1.17,7.66,2.19,1.8,6.72,0.08,2.81,0.08,3.75,1.33,0.62,67.19,0.31,3.36,1849.0,163.0,28.0,43.0,2012.0,91.9,8.1,83.8,Castillo
060606,CAJAMARCA,CHOTA,CHIGUIRIP,25.0,2.0,4.0,3.0,15.0,92.0,29.0,19.0,23.0,2.0,61.0,3.0,50.0,19.0,6.0,1139.0,0.0,165.0,453.0,110.0,0.0,1657.0,453.0,110.0,1.51,0.12,0.24,0.18,0.91,5.55,1.75,1.15,1.39,0.12,3.68,0.18,3.02,1.15,0.36,68.74,0.0,9.96,2003.0,226.0,15.0,91.0,2229.0,89.86,10.14,79.72,Castillo
060607,CAJAMARCA,CHOTA,CHIMBAN,2.0,5.0,0.0,2.0,2.0,38.0,5.0,6.0,30.0,1.0,14.0,1.0,19.0,6.0,5.0,339.0,35.0,9.0,151.0,43.0,0.0,519.0,151.0,43.0,0.39,0.96,0.0,0.39,0.39,7.32,0.96,1.16,5.78,0.19,2.7,0.19,3.66,1.16,0.96,65.32,6.74,1.73,847.0,31.0,0.0,22.0,878.0,96.47,3.53,92.94,Castillo
060608,CAJAMARCA,CHOTA,HUAMBOS,19.0,11.0,19.0,5.0,31.0,118.0,39.0,95.0,45.0,4.0,402.0,2.0,129.0,21.0,18.0,1442.0,1.0,258.0,998.0,276.0,0.0,2659.0,998.0,276.0,0.71,0.41,0.71,0.19,1.17,4.44,1.47,3.57,1.69,0.15,15.12,0.08,4.85,0.79,0.68,54.23,0.04,9.7,2584.0,1278.0,58.0,215.0,3862.0,66.91,33.09,33.82,Castillo
060609,CAJAMARCA,CHOTA,LAJAS,104.0,15.0,19.0,3.0,54.0,202.0,160.0,65.0,109.0,4.0,306.0,8.0,183.0,42.0,28.0,3572.0,4.0,351.0,1170.0,481.0,0.0,5229.0,1170.0,481.0,1.99,0.29,0.36,0.06,1.03,3.86,3.06,1.24,2.08,0.08,5.85,0.15,3.5,0.8,0.54,68.31,0.08,6.71,5876.0,1118.0,75.0,234.0,6994.0,84.01,15.99,68.02,Castillo
060610,CAJAMARCA,CHOTA,LLAMA,52.0,6.0,12.0,3.0,48.0,131.0,48.0,42.0,66.0,5.0,313.0,2.0,123.0,21.0,35.0,868.0,2.0,116.0,556.0,144.0,0.0,1893.0,556.0,144.0,2.75,0.32,0.63,0.16,2.54,6.92,2.54,2.22,3.49,0.26,16.53,0.11,6.5,1.11,1.85,45.85,0.11,6.13,2126.0,975.0,40.0,134.0,3101.0,68.56,31.44,37.12,Castillo
060611,CAJAMARCA,CHOTA,MIRACOSTA,12.0,3.0,3.0,1.0,34.0,61.0,15.0,37.0,30.0,2.0,104.0,2.0,21.0,25.0,12.0,405.0,0.0,46.0,298.0,58.0,0.0,813.0,298.0,58.0,1.48,0.37,0.37,0.12,4.18,7.5,1.85,4.55,3.69,0.25,12.79,0.25,2.58,3.08,1.48,49.82,0.0,5.66,1102.0,290.0,18.0,45.0,1392.0,79.17,20.83,58.34,Castillo
060612,CAJAMARCA,CHOTA,PACCHA,9.0,6.0,17.0,2.0,23.0,136.0,40.0,11.0,84.0,3.0,75.0,3.0,81.0,26.0,17.0,1235.0,1.0,90.0,478.0,117.0,0.0,1859.0,478.0,117.0,0.48,0.32,0.91,0.11,1.24,7.32,2.15,0.59,4.52,0.16,4.03,0.16,4.36,1.4,0.91,66.43,0.05,4.84,2216.0,268.0,49.0,102.0,2484.0,89.21,10.79,78.42,Castillo
060613,CAJAMARCA,CHOTA,PION,4.0,0.0,2.0,0.0,7.0,41.0,4.0,2.0,23.0,0.0,9.0,2.0,8.0,6.0,13.0,304.0,2.0,21.0,152.0,29.0,0.0,448.0,152.0,29.0,0.89,0.0,0.45,0.0,1.56,9.15,0.89,0.45,5.13,0.0,2.01,0.45,1.79,1.34,2.9,67.86,0.45,4.69,613.0,40.0,4.0,15.0,653.0,93.87,6.13,87.74,Castillo
060614,CAJAMARCA,CHOTA,QUEROCOTO,16.0,6.0,8.0,4.0,20.0,138.0,31.0,489.0,63.0,4.0,159.0,3.0,83.0,17.0,39.0,830.0,1.0,330.0,1015.0,181.0,0.0,2241.0,1015.0,181.0,0.71,0.27,0.36,0.18,0.89,6.16,1.38,21.82,2.81,0.18,7.1,0.13,3.7,0.76,1.74,37.04,0.04,14.73,2717.0,763.0,29.0,103.0,3480.0,78.07,21.93,56.14,Castillo
060615,CAJAMARCA,CHOTA,TACABAMBA,9.0,13.0,14.0,4.0,23.0,173.0,89.0,17.0,65.0,3.0,137.0,1.0,73.0,51.0,17.0,4681.0,5.0,512.0,1192.0,259.0,0.0,5887.0,1192.0,259.0,0.15,0.22,0.24,0.07,0.39,2.94,1.51,0.29,1.1,0.05,2.33,0.02,1.24,0.87,0.29,79.51,0.08,8.7,7376.0,371.0,37.0,189.0,7747.0,95.21,4.79,90.42,Castillo
060616,CAJAMARCA,CHOTA,TOCMOCHE,23.0,0.0,2.0,0.0,4.0,80.0,3.0,2.0,7.0,0.0,38.0,1.0,13.0,2.0,15.0,134.0,0.0,58.0,105.0,5.0,0.0,382.0,105.0,5.0,6.02,0.0,0.52,0.0,1.05,20.94,0.79,0.52,1.83,0.0,9.95,0.26,3.4,0.52,3.93,35.08,0.0,15.18,373.0,180.0,7.0,18.0,553.0,67.45,32.55,34.9,Castillo
060617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,10.0,1.0,2.0,4.0,4.0,12.0,12.0,18.0,3.0,0.0,35.0,1.0,7.0,4.0,2.0,145.0,21.0,16.0,99.0,20.0,0.0,297.0,99.0,20.0,3.37,0.34,0.67,1.35,1.35,4.04,4.04,6.06,1.01,0.0,11.78,0.34,2.36,1.35,0.67,48.82,7.07,5.39,389.0,115.0,6.0,12.0,504.0,77.18,22.82,54.36,Castillo
060618,CAJAMARCA,CHOTA,CHOROPAMPA,9.0,3.0,1.0,0.0,5.0,67.0,13.0,4.0,15.0,1.0,19.0,2.0,4.0,11.0,4.0,493.0,1.0,25.0,165.0,27.0,0.0,677.0,165.0,27.0,1.33,0.44,0.15,0.0,0.74,9.9,1.92,0.59,2.22,0.15,2.81,0.3,0.59,1.62,0.59,72.82,0.15,3.69,1133.0,25.0,4.0,16.0,1158.0,97.84,2.16,95.68,Castillo
060619,CAJAMARCA,CHOTA,CHALAMARCA,29.0,10.0,14.0,3.0,49.0,210.0,61.0,12.0,149.0,5.0,87.0,5.0,100.0,54.0,32.0,3256.0,1.0,194.0,832.0,226.0,0.0,4271.0,832.0,226.0,0.68,0.23,0.33,0.07,1.15,4.92,1.43,0.28,3.49,0.12,2.04,0.12,2.34,1.26,0.75,76.24,0.02,4.54,5258.0,376.0,35.0,173.0,5634.0,93.33,6.67,86.66,Castillo
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,76.0,137.0,83.0,46.0,499.0,1090.0,515.0,331.0,1325.0,67.0,700.0,64.0,652.0,151.0,136.0,18899.0,36.0,1679.0,7918.0,3253.0,0.0,26486.0,7918.0,3253.0,0.29,0.52,0.31,0.17,1.88,4.12,1.94,1.25,5.0,0.25,2.64,0.24,2.46,0.57,0.51,71.35,0.14,6.34,33498.0,3320.0,452.0,2497.0,36818.0,90.98,9.02,81.96,Castillo
060702,CAJAMARCA,HUALGAYOC,CHUGUR,17.0,25.0,7.0,1.0,29.0,106.0,57.0,32.0,138.0,5.0,41.0,2.0,49.0,19.0,15.0,684.0,2.0,55.0,341.0,86.0,0.0,1284.0,341.0,86.0,1.32,1.95,0.55,0.08,2.26,8.26,4.44,2.49,10.75,0.39,3.19,0.16,3.82,1.48,1.17,53.27,0.16,4.28,1548.0,271.0,22.0,57.0,1819.0,85.1,14.9,70.2,Castillo
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,13.0,30.0,19.0,7.0,115.0,250.0,122.0,138.0,153.0,13.0,145.0,10.0,144.0,25.0,37.0,3101.0,8.0,385.0,1752.0,500.0,0.0,4715.0,1752.0,500.0,0.28,0.64,0.4,0.15,2.44,5.3,2.59,2.93,3.24,0.28,3.08,0.21,3.05,0.53,0.78,65.77,0.17,8.17,6903.0,863.0,120.0,355.0,7766.0,88.89,11.11,77.78,Castillo
060801,CAJAMARCA,JAÉN,JAÉN,797.0,177.0,528.0,128.0,1865.0,4105.0,2494.0,1927.0,4282.0,143.0,5063.0,165.0,5663.0,169.0,649.0,10110.0,129.0,7727.0,7364.0,3221.0,0.0,46121.0,7364.0,3221.0,1.73,0.38,1.14,0.28,4.04,8.9,5.41,4.18,9.28,0.31,10.98,0.36,12.28,0.37,1.41,21.92,0.28,16.75,36965.0,18453.0,383.0,3565.0,55418.0,66.7,33.3,33.4,Castillo
060802,CAJAMARCA,JAÉN,BELLAVISTA,1106.0,37.0,78.0,11.0,202.0,815.0,123.0,197.0,523.0,12.0,656.0,31.0,406.0,27.0,94.0,1087.0,6.0,837.0,1611.0,596.0,0.0,6248.0,1611.0,596.0,17.7,0.59,1.25,0.18,3.23,13.04,1.97,3.15,8.37,0.19,10.5,0.5,6.5,0.43,1.5,17.4,0.1,13.4,6209.0,2231.0,49.0,412.0,8440.0,73.57,26.43,47.14,Castillo
060803,CAJAMARCA,JAÉN,COLASAY,171.0,31.0,28.0,11.0,123.0,405.0,52.0,50.0,525.0,19.0,524.0,23.0,140.0,18.0,63.0,750.0,4.0,210.0,892.0,452.0,0.0,3147.0,892.0,452.0,5.43,0.99,0.89,0.35,3.91,12.87,1.65,1.59,16.68,0.6,16.65,0.73,4.45,0.57,2.0,23.83,0.13,6.67,3304.0,1628.0,47.0,235.0,4932.0,66.99,33.01,33.98,Castillo
060804,CAJAMARCA,JAÉN,CHONTALI,199.0,35.0,28.0,7.0,88.0,405.0,96.0,62.0,645.0,4.0,580.0,13.0,107.0,24.0,69.0,945.0,6.0,302.0,1019.0,244.0,0.0,3615.0,1019.0,244.0,5.5,0.97,0.77,0.19,2.43,11.2,2.66,1.72,17.84,0.11,16.04,0.36,2.96,0.66,1.91,26.14,0.17,8.35,3245.0,1761.0,44.0,156.0,5006.0,64.82,35.18,29.64,Castillo
060805,CAJAMARCA,JAÉN,POMAHUACA,56.0,10.0,11.0,3.0,54.0,624.0,106.0,68.0,278.0,7.0,207.0,21.0,102.0,33.0,59.0,950.0,4.0,94.0,927.0,257.0,0.0,2687.0,927.0,257.0,2.08,0.37,0.41,0.11,2.01,23.22,3.94,2.53,10.35,0.26,7.7,0.78,3.8,1.23,2.2,35.36,0.15,3.5,3228.0,933.0,49.0,215.0,4161.0,77.58,22.42,55.16,Castillo
060806,CAJAMARCA,JAÉN,PUCARA,62.0,14.0,16.0,4.0,87.0,538.0,103.0,108.0,249.0,16.0,265.0,14.0,239.0,19.0,55.0,1125.0,13.0,233.0,735.0,260.0,0.0,3160.0,735.0,260.0,1.96,0.44,0.51,0.13,2.75,17.03,3.26,3.42,7.88,0.51,8.39,0.44,7.56,0.6,1.74,35.6,0.41,7.37,3109.0,1029.0,42.0,317.0,4138.0,75.13,24.87,50.26,Castillo
060807,CAJAMARCA,JAÉN,SALLIQUE,19.0,3.0,7.0,4.0,20.0,196.0,48.0,28.0,176.0,2.0,57.0,10.0,27.0,18.0,90.0,1040.0,69.0,19.0,518.0,173.0,0.0,1833.0,518.0,173.0,1.04,0.16,0.38,0.22,1.09,10.69,2.62,1.53,9.6,0.11,3.11,0.55,1.47,0.98,4.91,56.74,3.76,1.04,2679.0,195.0,42.0,98.0,2874.0,93.22,6.78,86.44,Castillo
060808,CAJAMARCA,JAÉN,SAN FELIPE,27.0,2.0,3.0,4.0,32.0,133.0,31.0,19.0,142.0,2.0,104.0,4.0,54.0,12.0,6.0,806.0,1.0,41.0,378.0,95.0,0.0,1423.0,378.0,95.0,1.9,0.14,0.21,0.28,2.25,9.35,2.18,1.34,9.98,0.14,7.31,0.28,3.79,0.84,0.42,56.64,0.07,2.88,1656.0,525.0,25.0,129.0,2181.0,75.93,24.07,51.86,Castillo
060809,CAJAMARCA,JAÉN,SAN JOSE DEL ALTO,72.0,11.0,17.0,4.0,78.0,234.0,53.0,82.0,235.0,4.0,369.0,6.0,156.0,16.0,50.0,886.0,5.0,180.0,649.0,138.0,0.0,2458.0,649.0,138.0,2.93,0.45,0.69,0.16,3.17,9.52,2.16,3.34,9.56,0.16,15.01,0.24,6.35,0.65,2.03,36.05,0.2,7.32,2626.0,1045.0,18.0,84.0,3671.0,71.53,28.47,43.06,Castillo
060810,CAJAMARCA,JAÉN,SANTA ROSA,116.0,11.0,36.0,6.0,120.0,476.0,110.0,58.0,452.0,6.0,615.0,26.0,332.0,21.0,125.0,964.0,4.0,600.0,1042.0,416.0,0.0,4078.0,1042.0,416.0,2.84,0.27,0.88,0.15,2.94,11.67,2.7,1.42,11.08,0.15,15.08,0.64,8.14,0.51,3.07,23.64,0.1,14.71,3814.0,1710.0,60.0,220.0,5524.0,69.04,30.96,38.08,Castillo
060811,CAJAMARCA,JAÉN,LAS PIRIAS,47.0,18.0,23.0,4.0,98.0,269.0,55.0,49.0,475.0,1.0,366.0,7.0,146.0,12.0,41.0,688.0,8.0,289.0,538.0,165.0,0.0,2596.0,538.0,165.0,1.81,0.69,0.89,0.15,3.78,10.36,2.12,1.89,18.3,0.04,14.1,0.27,5.62,0.46,1.58,26.5,0.31,11.13,2347.0,873.0,31.0,165.0,3220.0,72.89,27.11,45.78,Castillo
060812,CAJAMARCA,JAÉN,HUABAL,122.0,29.0,20.0,2.0,129.0,375.0,62.0,40.0,363.0,4.0,212.0,13.0,207.0,22.0,57.0,892.0,6.0,271.0,717.0,154.0,0.0,2826.0,717.0,154.0,4.32,1.03,0.71,0.07,4.56,13.27,2.19,1.42,12.85,0.14,7.5,0.46,7.32,0.78,2.02,31.56,0.21,9.59,3578.0,825.0,47.0,181.0,4403.0,81.26,18.74,62.52,Castillo
060901,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,34.0,9.0,57.0,7.0,72.0,263.0,146.0,53.0,113.0,13.0,357.0,12.0,155.0,24.0,13.0,1812.0,6.0,431.0,816.0,189.0,0.0,3577.0,816.0,189.0,0.95,0.25,1.59,0.2,2.01,7.35,4.08,1.48,3.16,0.36,9.98,0.34,4.33,0.67,0.36,50.66,0.17,12.05,3041.0,1503.0,47.0,207.0,4544.0,66.92,33.08,33.84,Castillo
060902,CAJAMARCA,SANTA CRUZ,CATACHE,21.0,6.0,16.0,3.0,29.0,139.0,44.0,19.0,104.0,2.0,178.0,3.0,53.0,25.0,9.0,1477.0,1.0,189.0,655.0,87.0,0.0,2318.0,655.0,87.0,0.91,0.26,0.69,0.13,1.25,6.0,1.9,0.82,4.49,0.09,7.68,0.13,2.29,1.08,0.39,63.72,0.04,8.15,3115.0,794.0,44.0,117.0,3909.0,79.69,20.31,59.38,Castillo
060903,CAJAMARCA,SANTA CRUZ,CHANCAYBA¿¿OS,26.0,2.0,10.0,4.0,30.0,160.0,23.0,22.0,40.0,0.0,137.0,2.0,28.0,18.0,12.0,811.0,0.0,109.0,443.0,101.0,0.0,1434.0,443.0,101.0,1.81,0.14,0.7,0.28,2.09,11.16,1.6,1.53,2.79,0.0,9.55,0.14,1.95,1.26,0.84,56.56,0.0,7.6,1417.0,626.0,23.0,82.0,2043.0,69.36,30.64,38.72,Castillo
060904,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,27.0,7.0,6.0,2.0,12.0,95.0,12.0,23.0,18.0,0.0,84.0,1.0,45.0,9.0,7.0,318.0,0.0,116.0,255.0,232.0,0.0,782.0,255.0,232.0,3.45,0.9,0.77,0.26,1.53,12.15,1.53,2.94,2.3,0.0,10.74,0.13,5.75,1.15,0.9,40.66,0.0,14.83,838.0,455.0,12.0,62.0,1293.0,64.81,35.19,29.62,Castillo
060905,CAJAMARCA,SANTA CRUZ,NINABAMBA,12.0,1.0,6.0,2.0,15.0,104.0,20.0,17.0,33.0,2.0,65.0,2.0,25.0,11.0,6.0,445.0,1.0,52.0,233.0,69.0,0.0,819.0,233.0,69.0,1.47,0.12,0.73,0.24,1.83,12.7,2.44,2.08,4.03,0.24,7.94,0.24,3.05,1.34,0.73,54.33,0.12,6.35,928.0,341.0,6.0,31.0,1269.0,73.13,26.87,46.26,Castillo
060906,CAJAMARCA,SANTA CRUZ,PULAN,7.0,4.0,5.0,0.0,21.0,111.0,12.0,12.0,103.0,0.0,134.0,2.0,46.0,17.0,7.0,872.0,0.0,106.0,352.0,89.0,0.0,1459.0,352.0,89.0,0.48,0.27,0.34,0.0,1.44,7.61,0.82,0.82,7.06,0.0,9.18,0.14,3.15,1.17,0.48,59.77,0.0,7.27,1540.0,492.0,18.0,71.0,2032.0,75.79,24.21,51.58,Castillo
060907,CAJAMARCA,SANTA CRUZ,SEXI,2.0,0.0,2.0,0.0,7.0,12.0,6.0,1.0,5.0,0.0,15.0,1.0,5.0,1.0,1.0,102.0,0.0,13.0,49.0,9.0,0.0,173.0,49.0,9.0,1.16,0.0,1.16,0.0,4.05,6.94,3.47,0.58,2.89,0.0,8.67,0.58,2.89,0.58,0.58,58.96,0.0,7.51,174.0,50.0,2.0,20.0,224.0,77.68,22.32,55.36,Castillo
060908,CAJAMARCA,SANTA CRUZ,UTICYACU,21.0,4.0,3.0,2.0,8.0,86.0,10.0,3.0,15.0,1.0,33.0,1.0,17.0,4.0,1.0,205.0,0.0,71.0,105.0,26.0,0.0,485.0,105.0,26.0,4.33,0.82,0.62,0.41,1.65,17.73,2.06,0.62,3.09,0.21,6.8,0.21,3.51,0.82,0.21,42.27,0.0,14.64,443.0,180.0,6.0,36.0,623.0,71.11,28.89,42.22,Castillo
