ubigeo,department,provincia,distrito,landredist_pc,landredist_pcprivate,landredist_pc_2,landdist_uncult_pc,D_LRSurfaceArea50th,LRpercap_calweighted_log,prop_ha_ths,imputed,lr_parent_ubigeo
110103,Ica,ICA,LOS AQUIJES,0.040142734,0.20359641,0.001611439,0.02026361,0.0,0.0,1.38815,False,110103
110105,Ica,ICA,PACHACUTEC,0.045046445,0.10591355,0.0020291822,0.0001996996,0.0,0.0,0.49503,False,110105
110106,Ica,ICA,PARCONA,0.27319705,0.5335036,0.07463663,0.0002470539,0.0,0.0,0.82211,False,110106
110107,Ica,ICA,PUEBLO NUEVO,0.1339868,0.3329458,0.017952463,0.03166156,0.0,0.0,0.98998,False,110107
110108,Ica,ICA,SALAS,0.022572648,1.0,0.0005095244,6.441641e-05,0.0,0.0,6.3438597,False,110108
110109,Ica,ICA,SAN JOSÉ DE LOS MOLINOS,0.064791515,0.74762845,0.0041979407,4.1726777e-05,0.0,0.0,3.11155,False,110109
110110,Ica,ICA,SAN JUAN BAUTISTA,0.1254349,0.2618609,0.015733916,0.00028016773,0.0,0.0,1.21803,False,110110
110111,Ica,ICA,SANTIAGO,0.020625288,0.64809966,0.00042540248,0.0016486064,0.0,0.0,9.880509,False,110111
110112,Ica,ICA,SUBTANJALLA,0.05935309,0.7504077,0.0035227893,3.8351463e-05,0.0,0.0,0.2489,False,110112
110113,Ica,ICA,TATE,0.0023535795,0.0017730001,5.5393366e-06,0.0003319106,0.0,0.0,0.34405,False,110113
110114,Ica,ICA,YAUCA DEL ROSARIO,0.0017240068,0.06039616,2.9721996e-06,3.5724246e-05,0.0,0.0,81.820366,False,110114
110201,Ica,CHINCHA,CHINCHA ALTA,0.005316135,0.13775295,2.8261291e-05,2.1198355e-05,0.0,0.0,0.58926,False,110201
110202,Ica,CHINCHA,ALTO LARAN,0.060570877,0.4610738,0.0036688312,6.0505703e-05,0.0,0.0,3.0238602,False,110202
110203,Ica,CHINCHA,CHAVIN,0.0014873534,0.055460855,2.21222e-06,0.00032074726,0.0,0.0,28.60257,False,110203
110204,Ica,CHINCHA,CHINCHA BAJA,0.28172725,0.28027642,0.079370245,0.0004766594,0.0,0.0,5.527,False,110204
110205,Ica,CHINCHA,EL CARMEN,0.0956527,0.94284755,0.009149439,0.0030375095,0.0,0.0,5.5629,False,110205
110206,Ica,CHINCHA,GROCIO PRADO,0.032403324,0.14594938,0.0010499754,0.00010590112,0.0,0.0,3.6405501,False,110206
110207,Ica,CHINCHA,PUEBLO NUEVO,7.904189e-05,0.0023128483,6.2476206e-09,1.7045357e-05,0.0,0.0,0.6595,False,110207
110208,Ica,CHINCHA,SAN JUAN DE YANAC,0.1990282,1.0,0.039612222,7.247876e-05,0.0,0.0,4.68289,False,110208
110209,Ica,CHINCHA,SAN PEDRO DE HUACARPANA,4.3744272e-05,0.0004492655,1.9135613e-09,7.209392e-05,0.0,0.0,3.0351498,False,110209
110210,Ica,CHINCHA,SUNAMPE,0.12211545,0.16163944,0.014912182,0.0013149885,0.0,0.0,0.84704,False,110210
110211,Ica,CHINCHA,TAMBO DE MORA,0.07537992,0.19885361,0.0056821327,0.00018078162,0.0,0.0,0.69764,False,110211
110301,Ica,NAZCA,NAZCA,0.049537,0.6137002,0.0024539144,0.0023087072,0.0,0.0,8.857491,False,110301
110302,Ica,NAZCA,CHANGUILLO,0.030873068,0.89091164,0.0009531463,1.6519743e-05,0.0,0.0,1.0345,False,110302
110303,Ica,NAZCA,EL INGENIO,0.017809207,0.4710461,0.00031716784,1.8025352e-05,0.0,0.0,1.72464,False,110303
110304,Ica,NAZCA,MARCONA,1.2710856e-09,0.00039172894,1.6156584999999998e-18,2.0948425e-09,0.0,0.0,0.0,False,110304
110401,Ica,PALPA,PALPA,0.029909952,0.31169695,0.0008946052,4.5754536e-05,0.0,0.0,1.00638,False,110401
110402,Ica,PALPA,LLIPATA,0.024650939,0.41426542,0.0006076688,2.8370725e-05,0.0,0.0,0.45738,False,110402
110403,Ica,PALPA,RÍO GRANDE,0.032011263,0.5072313,0.001024721,3.0087956e-05,0.0,0.0,1.47672,False,110403
110404,Ica,PALPA,SANTA CRUZ,0.043339647,0.5917017,0.001878325,3.4919336e-05,0.0,0.0,0.88997996,False,110404
110405,Ica,PALPA,TIBILLO,4.504618e-05,0.0023128483,2.0291584e-09,9.714194e-06,0.0,0.0,0.41489002,False,110405
110501,Ica,PISCO,PISCO,0.0954745,0.5125655,0.009115379,0.0060685207,0.0,0.0,16.25397,False,110501
110502,Ica,PISCO,HUANCANO,0.21299744,1.0,0.045367908,5.3816766e-06,0.0,0.0,0.3376,False,110502
110505,Ica,PISCO,PARACAS,0.0005557164,1.0,3.0882072e-07,0.0,0.0,0.0,0.0,False,110505
120101,Junín,HUANCAYO,HUANCAYO,0.0,0.061210316,0.0,0.0,0.0,0.0,2.34435,False,120101
120104,Junín,HUANCAYO,CARHUACALLANGA,0.0,0.0,0.0,0.0,0.0,0.0,1.43025,False,120104
120105,Junín,HUANCAYO,CHACAPAMPA,0.0,0.0,0.0,0.0,0.0,0.0,1.32013,False,120105
120106,Junín,HUANCAYO,CHICCHE,0.027586576,0.101954125,0.0007610191,0.0,0.0,0.0,1.9697701,False,120106
120107,Junín,HUANCAYO,CHILCA,0.0,0.0,0.0,0.0,0.0,0.0,1.66514,False,120107
120108,Junín,HUANCAYO,CHONGOS ALTO,0.023531957,0.04671068,0.000553753,0.0,0.0,0.0,0.34,False,120108
120111,Junín,HUANCAYO,CHUPURO,0.03727678,0.17130487,0.0013895582,0.0,0.0,0.7707577,11.3552,False,120111
120112,Junín,HUANCAYO,COLCA,0.0,0.0,0.0,0.0,0.0,0.0,1.99198,False,120112
120113,Junín,HUANCAYO,CULLHUAS,0.0,0.0,0.0,0.0,0.0,0.0,2.3589299,False,120113
120114,Junín,HUANCAYO,EL TAMBO,0.22993982,0.47673288,0.05287232,0.000120989745,0.0,0.20826815,1.97588,False,120114
120116,Junín,HUANCAYO,HUACRAPUQUIO,0.0,0.0,0.0,0.0,0.0,0.0,0.98152,False,120116
120117,Junín,HUANCAYO,HUALHUAS,0.0,0.0,0.0,0.0,0.0,0.0,2.1443899,False,120117
120119,Junín,HUANCAYO,HUANCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.41697,False,120119
120120,Junín,HUANCAYO,HUASICANCHA,0.0,0.0,0.0,0.0,0.0,0.0,18.333368,False,120120
120121,Junín,HUANCAYO,HUAYUCACHI,0.0462917,0.068791024,0.0021429216,0.0,0.0,0.06552354,0.56132,False,120121
120122,Junín,HUANCAYO,INGENIO,0.0,0.0,0.0,0.0,0.0,0.0,11.52733,False,120122
120124,Junín,HUANCAYO,PARIAHUANCA,0.37506893,0.9821995,0.1406767,0.0,0.0,18.166561,28.947231,False,120124
120125,Junín,HUANCAYO,PILCOMAYO,0.0,0.0,0.0,0.0,0.0,0.0,0.46479002,False,120125
120126,Junín,HUANCAYO,PUCARA,0.07553552,0.22632569,0.005705615,0.00014842652,0.0,0.1632448,5.6107903,False,120126
120127,Junín,HUANCAYO,QUICHUAY,0.0,0.0,0.0,0.0,0.0,0.0,3.02237,False,120127
120128,Junín,HUANCAYO,QUILCAS,0.0,0.0,0.0,0.0,0.0,0.0,0.46982,False,120128
120129,Junín,HUANCAYO,SAN AGUSTÍN,0.10294769,0.33179048,0.010598226,0.0,0.0,0.39068556,2.21168,False,120129
120130,Junín,HUANCAYO,SAN JERÓNIMO DE TUNÁN,0.0,0.0,0.0,0.0,0.0,0.0,0.33622,False,120130
120132,Junín,HUANCAYO,SANO,0.0,0.0,0.0,0.0,0.0,0.0,0.24768,False,120132
120133,Junín,HUANCAYO,SAPALLANGA,0.019276591,0.07164633,0.00037158697,0.0,0.0,0.09209564,2.4106102,False,120133
120134,Junín,HUANCAYO,SICAYA,0.0,0.0,0.0,0.0,0.0,0.0,2.37749,False,120134
120135,Junín,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,0.22243486,0.76902336,0.049477268,0.0,0.0,13.486995,13.48205,False,120135
120136,Junín,HUANCAYO,VIQUES,0.0,0.0,0.0,0.0,0.0,0.0,0.30361998,False,120136
120201,Junín,CONCEPCIÓN,CONCEPCIÓN,0.028999528,0.049469765,0.00084097264,0.0,0.0,0.033310287,0.60271,False,120201
120202,Junín,CONCEPCIÓN,ACO,0.0,0.0,0.0,0.0,0.0,0.0,2.6299,False,120202
120203,Junín,CONCEPCIÓN,ANDAMARCA,0.0,0.0,0.0,0.0,0.0,0.0,19.673538,False,120203
120204,Junín,CONCEPCIÓN,CHAMBARA,0.5778586,0.8901148,0.3339206,0.0,1.0,0.0,6.0879397,False,120204
120205,Junín,CONCEPCIÓN,COCHAS,0.0,0.0,0.0,0.0,0.0,0.0,51.26415,False,120205
120206,Junín,CONCEPCIÓN,COMAS,0.009038103,0.011303242,8.16873e-05,0.0,0.0,0.54197174,32.815514,False,120206
120207,Junín,CONCEPCIÓN,HEROÍNAS TOLEDO,0.0,0.0,0.0,0.0,0.0,0.0,1.0295601,False,120207
120208,Junín,CONCEPCIÓN,MANZANARES,0.0,0.0,0.0,0.0,0.0,0.0,0.73782,False,120208
120209,Junín,CONCEPCIÓN,MARISCAL CASTILLA,0.0,0.0,0.0,0.0,0.0,0.0,1.19024,False,120209
120210,Junín,CONCEPCIÓN,MATAHUASI,0.0006498768,0.0010371598,4.2233984e-07,0.0004042038,0.0,0.0018364711,1.3057901,False,120210
120211,Junín,CONCEPCIÓN,MITO,0.0,0.0,0.0,0.0,0.0,0.0,0.74658,False,120211
120212,Junín,CONCEPCIÓN,NUEVE DE JULIO,0.0,0.0,0.0,0.0,0.0,0.0,0.2225,False,120212
120213,Junín,CONCEPCIÓN,ORCOTUNA,0.0,0.0,0.0,0.0,0.0,0.0,2.0645306,False,120213
120214,Junín,CONCEPCIÓN,SAN JOSÉ DE QUERO,0.06357451,0.14925183,0.004041718,0.0,0.0,0.0,8.04958,False,120214
120215,Junín,CONCEPCIÓN,SANTA ROSA DE OCOPA,0.30964273,0.6187684,0.09587862,0.0,0.0,1.0187932,0.69733,False,120215
120301,Junín,CHANCHAMAYO,CHANCHAMAYO,0.0036863992,0.0144644175,1.3589539e-05,0.00973987,0.0,0.21520388,37.58886,False,120301
120305,Junín,CHANCHAMAYO,SAN RAMÓN,0.086435124,0.31090632,0.0074710306,0.13931465,0.0,3.2401204,10.62118,False,120305
120306,Junín,CHANCHAMAYO,VITOC,0.3569769,1.0,0.12743251,0.0,0.0,23.922132,5.57588,False,120306
120401,Junín,JAUJA,JAUJA,0.08718517,0.0,0.007601253,0.0,0.0,0.032549877,0.19113001,False,120401
120402,Junín,JAUJA,ACOLLA,0.08102991,0.108621724,0.006565846,0.0,0.0,0.10398369,4.8631,False,120402
120403,Junín,JAUJA,APATA,0.003212876,0.008250985,1.0322572e-05,0.0,0.0,0.11506733,18.45237,False,120403
120404,Junín,JAUJA,ATAURA,0.0,0.0,0.0,0.0,0.0,0.0,0.21834,False,120404
120405,Junín,JAUJA,CANCHAYLLO,0.0,0.0,0.0,0.0,0.0,0.0,7.26694,False,120405
120406,Junín,JAUJA,CURICACA,0.0,0.0,0.0,0.0,0.0,0.0,6.9619904,False,120406
120407,Junín,JAUJA,EL MANTARO,0.0,0.0,0.0,0.0,0.0,0.0,51.45709,False,120407
120408,Junín,JAUJA,HUAMALI,0.0,0.0,0.0,0.0,0.0,0.0,0.36751002,False,120408
120409,Junín,JAUJA,HUARIPAMPA,0.0,0.0,0.0,0.0,0.0,0.0,0.49719,False,120409
120410,Junín,JAUJA,HUERTAS,0.3470741,0.38806114,0.12046043,0.0,0.0,0.78105205,0.60906,False,120410
120411,Junín,JAUJA,JANJAILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.87512,False,120411
120412,Junín,JAUJA,JULCÁN,0.0,0.0,0.0,0.0,0.0,0.0,3.17254,False,120412
120413,Junín,JAUJA,LEONOR ORDONEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.8426,False,120413
120414,Junín,JAUJA,LLOCLLAPAMPA,0.0,0.0,0.0,0.0,0.0,0.0,4.7487903,False,120414
120415,Junín,JAUJA,MARCO,0.0040533748,0.010750471,1.6429847e-05,0.0,0.0,0.0,0.98045003,False,120415
120416,Junín,JAUJA,MASMA,0.027174706,0.20846215,0.00073846465,0.0,0.0,1.0695484,21.0287,False,120416
120417,Junín,JAUJA,MASMA CHICCHE,0.0,0.0,0.0,0.0,0.0,0.0,1.35455,False,120417
120418,Junín,JAUJA,MOLINOS,0.0,0.0,0.0,0.0,0.0,0.0,20.854061,False,120418
120419,Junín,JAUJA,MONOBAMBA,0.0048587923,0.02306893,2.3607863e-05,0.0,0.0,0.5997459,5.223,False,120419
120420,Junín,JAUJA,MUQUI,0.0,0.0,0.0,0.0,0.0,0.0,0.47101,False,120420
120421,Junín,JAUJA,MUQUIYAUYO,0.0,0.0,0.0,0.0,0.0,0.0,0.34144,False,120421
120422,Junín,JAUJA,PACA,0.0,0.0,0.0,0.0,0.0,0.0,40.93471,False,120422
120423,Junín,JAUJA,PACCHA,0.03288552,0.16040605,0.0010814575,0.0,0.0,0.0,1.94893,False,120423
120424,Junín,JAUJA,PANCAN,0.04898272,0.0811836,0.002399307,0.0,0.0,0.13322638,0.41954002,False,120424
120425,Junín,JAUJA,PARCO,0.00993999,0.020483773,9.88034e-05,0.0,0.0,0.012121903,0.77463,False,120425
120426,Junín,JAUJA,POMACANCHA,0.7907245,0.8919337,0.6252453,0.0,1.0,0.0,1.65799,False,120426
120427,Junín,JAUJA,RICRAN,0.061037727,0.35004184,0.0037256042,0.0,0.0,0.0,5.1173997,False,120427
120428,Junín,JAUJA,SAN LORENZO,0.1566858,0.35861903,0.02455044,0.0,0.0,1.3592461,0.88940996,False,120428
120429,Junín,JAUJA,SAN PEDRO DE CHUNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.39885998,False,120429
120430,Junín,JAUJA,SAUSA,0.0,0.0,0.0,0.0,0.0,0.0,0.26431,False,120430
120431,Junín,JAUJA,SINCOS,0.025163678,0.15188147,0.0006332107,0.0,0.0,0.3544823,12.76627,False,120431
120432,Junín,JAUJA,TUNAN MARCA,0.014423442,0.072547086,0.00020803568,0.0,0.0,0.0,0.39844,False,120432
120433,Junín,JAUJA,YAULI,0.031769462,0.7234212,0.0010092987,0.0,0.0,0.0,18.60609,False,120433
120434,Junín,JAUJA,YAUYOS,0.0,0.0,0.0,0.0,0.0,0.0,0.64227,False,120434
120501,Junín,JUNÍN,JUNÍN,0.2817127,0.54438037,0.07936205,0.0,0.0,0.0,37.34182,False,120501
120502,Junín,JUNÍN,CARHUAMAYO,0.079395644,0.079395644,0.0063036685,0.0,0.0,0.0,14.25337,False,120502
120503,Junín,JUNÍN,ONDORES,0.0,0.0,0.0,0.0,0.0,0.0,26.75518,False,120503
120504,Junín,JUNÍN,ULCUMAYO,0.05209209,0.05360948,0.002713586,0.0,0.0,12.147186,29.19217,False,120504
120601,Junín,SATIPO,SATIPO,0.0026870545,0.013425521,7.2202615e-06,0.1596767,0.0,0.14367701,8.388451,False,120601
120602,Junín,SATIPO,COVIRIALI,0.0012923147,0.0021691208,1.6700774e-06,0.036667418,0.0,0.046359167,1.65325,False,120602
120603,Junín,SATIPO,LLAYLLA,0.0,0.0,0.0,0.05403485,0.0,0.0,4.4365,False,120603
120604,Junín,SATIPO,MAZAMARI,0.006121661,0.017086444,3.7474732e-05,0.09693388,0.0,0.3592883,3.909,False,120604
120605,Junín,SATIPO,PAMPA HERMOSA,0.0,0.0,0.0,0.0006782066,0.0,0.0,1.43325,False,120605
120606,Junín,SATIPO,PANGOA,0.0003261301,0.014099911,1.06360844e-07,0.010482953,0.0,0.18504424,11.95353,False,120606
120607,Junín,SATIPO,RÍO NEGRO,0.0011746573,0.030299105,1.3798197e-06,0.017571097,0.0,0.13527541,4.3639503,False,120607
120608,Junín,SATIPO,RÍO TAMBO,0.0,0.0,0.0,0.0,0.0,0.0,1.1746999,False,120608
120701,Junín,TARMA,TARMA,0.2042097,1.0,0.0417016,0.00030091274,0.0,0.0,3.19364,False,120701
120702,Junín,TARMA,ACOBAMBA,0.2063402,1.0,0.042576276,0.0,0.0,0.0,5.20235,False,120702
120703,Junín,TARMA,HUARICOLCA,0.14252669,0.29555696,0.020313857,0.0,0.0,0.0,7.90989,False,120703
120704,Junín,TARMA,HUASAHUASI,0.4864243,0.9495034,0.2366086,0.006129045,0.0,18.944439,19.26907,False,120704
120705,Junín,TARMA,LA UNIÒN,0.010034399,0.087343544,0.00010068917,0.0,0.0,0.0,1.5583,False,120705
120706,Junín,TARMA,PALCA,0.27600887,1.0,0.0761809,0.0,0.0,12.568739,1.7605699,False,120706
120707,Junín,TARMA,PALCAMAYO,0.0,0.0,0.0,0.0,0.0,0.0,2.30315,False,120707
120708,Junín,TARMA,SAN PEDRO DE CAJAS,0.09958027,0.5038015,0.009916231,0.0,0.0,2.6490095,50.01937,False,120708
120709,Junín,TARMA,TAPO,0.56288576,1.0,0.31684038,0.0,1.0,7.1568127,2.9349198,False,120709
120801,Junín,YAULI,LA OROYA,0.0,0.0,0.0,0.0,0.0,0.0,4.63,False,120801
120802,Junín,YAULI,CHACAPALPA,0.0,0.0,0.0,0.0,0.0,0.0,21.54933,False,120802
120803,Junín,YAULI,HUAY-HUAY,0.20813659,0.27790955,0.04332084,0.0,0.0,0.0,6.66395,False,120803
120804,Junín,YAULI,MARCAPOMACOCHA,0.85869133,0.9602607,0.7373508,0.0,1.0,0.0,0.0,False,120804
120805,Junín,YAULI,MOROCOCHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,120805
120806,Junín,YAULI,PACCHA,0.0,0.0,0.0,0.0,0.0,0.0,35.981647,False,120806
120807,Junín,YAULI,SANTA BÁRBARA DE CARHUACAYAN,0.0,0.0,0.0,0.0,0.0,0.0,10.85,False,120807
120808,Junín,YAULI,SANTA ROSA DE SACCO,0.0,1.0,0.0,0.0,0.0,0.0,10.6,False,120808
120809,Junín,YAULI,SUITUCANCHA,0.0,0.0,0.0,0.0,0.0,0.0,2.242,False,120809
120810,Junín,YAULI,YAULI,0.09442263,1.0,0.008915633,0.0,0.0,0.0,3.742,False,120810
120901,Junín,CHUPACA,CHUPACA,0.014308519,0.0158259,0.0002047337,0.0006161563,0.0,0.0146496855,1.2357299,False,120901
120902,Junín,CHUPACA,AHUAC,0.0,0.0,0.0,0.0,0.0,0.0,4.60257,False,120902
120903,Junín,CHUPACA,CHONGOS BAJO,0.0,0.0,0.0,0.0,0.0,0.0,23.52462,False,120903
120904,Junín,CHUPACA,HUACHAC,0.0,0.0,0.0,0.0,0.0,0.0,1.12245,False,120904
120905,Junín,CHUPACA,HUAMANCACA CHICO,0.0,0.0,0.0,0.0,0.0,0.0,0.46222,False,120905
120906,Junín,CHUPACA,SAN JUAN DE YSCOS,0.0,0.0,0.0,0.0,0.0,0.0,2.72097,False,120906
120907,Junín,CHUPACA,SAN JUAN DE JARPA,0.0,0.0,0.0,0.0,0.0,0.0,11.34688,False,120907
120908,Junín,CHUPACA,TRES DE DICIEMBRE,0.0,0.0,0.0,0.0,0.0,0.0,0.58004,False,120908
120909,Junín,CHUPACA,YANACANCHA,0.0,0.0,0.0,0.0,0.0,0.0,16.73757,False,120909
130101,La Libertad,TRUJILLO,TRUJILLO,1.0,1.0,1.0,0.0059958324,1.0,0.0,0.90946,False,130101
130104,La Libertad,TRUJILLO,HUANCHACO,0.0036195968,0.09837629,1.3101481e-05,0.0,0.0,0.0,0.42697,False,130104
130106,La Libertad,TRUJILLO,LAREDO,0.021079626,0.10825405,0.00044435062,0.0,0.0,0.0,0.9548,False,130106
130107,La Libertad,TRUJILLO,MOCHE,0.17662136,0.29730448,0.031195106,0.0,0.0,0.0,0.90492,False,130107
130108,La Libertad,TRUJILLO,POROTO,0.14497149,1.0,0.021016734,0.0,0.0,0.0,0.64041996,False,130108
130109,La Libertad,TRUJILLO,SALAVERRY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,130109
130110,La Libertad,TRUJILLO,SIMBAL,0.008424126,0.17563616,7.096589e-05,0.0,0.0,0.0,0.73438,False,130110
130111,La Libertad,TRUJILLO,VICTOR LARCO HERRERA,0.018546028,0.04371027,0.00034395515,0.0,0.0,0.0,0.62701,False,130111
130201,La Libertad,ASCOPE,ASCOPE,0.25999525,1.0,0.06759753,0.00078659237,0.0,0.0,2.6806002,False,130201
130202,La Libertad,ASCOPE,CHICAMA,0.025829218,0.18946218,0.0006671485,0.0,0.0,0.0,0.03077,False,130202
130204,La Libertad,ASCOPE,MAGDALENA DE CAO,0.63297045,1.0,0.4006516,0.0,1.0,0.0,0.03757,False,130204
130205,La Libertad,ASCOPE,PAIJAN,1.0,1.0,1.0,0.0,1.0,0.0,1.71032,False,130205
130207,La Libertad,ASCOPE,SANTIAGO DE CAO,0.8960338,1.0,0.8028766,0.0,1.0,0.0,0.44138,False,130207
130301,La Libertad,BOLÍVAR,BOLÍVAR,0.45503673,0.4617007,0.20705843,0.0,0.0,64.15792,51.49409,False,130301
130302,La Libertad,BOLÍVAR,BAMBAMARCA,0.042950857,0.25523865,0.0018447762,0.0,0.0,3.8938324,27.56892,False,130302
130303,La Libertad,BOLÍVAR,CONDORMARCA,0.5606528,1.0,0.31433156,0.0,1.0,61.14746,13.4355,False,130303
130304,La Libertad,BOLÍVAR,LONGOTEA,0.020878654,0.06279472,0.0004359182,0.0,0.0,1.9791065,3.4835,False,130304
130305,La Libertad,BOLÍVAR,UCHUMARCA,0.0,0.0,0.0,0.0,0.0,0.0,0.82889,False,130305
130306,La Libertad,BOLÍVAR,UCUNCHA,0.3308867,0.010821484,0.109486006,0.0,0.0,24.915562,1.1057099,False,130306
130401,La Libertad,CHEPÉN,CHEPÉN,0.20284453,0.4887605,0.041145902,0.0060801487,0.0,0.0,7.63163,False,130401
130402,La Libertad,CHEPÉN,PACANGA,0.06654869,0.7355251,0.004428728,0.0001421195,0.0,0.0,3.03772,False,130402
130403,La Libertad,CHEPÉN,PUEBLO NUEVO,0.1882271,0.7655177,0.03542944,0.0,0.0,0.0,3.93725,False,130403
130501,La Libertad,JULCÁN,JULCÁN,0.39331418,0.6371933,0.15469605,0.0,0.0,0.0,5.22494,False,130501
130601,La Libertad,OTUZCO,OTUZCO,0.045552317,0.059755087,0.0020750137,0.0,0.0,0.16699812,17.25972,False,130601
130602,La Libertad,OTUZCO,AGALLPAMPA,0.60060656,0.60060656,0.36072823,0.0,1.0,9.415102,36.0662,False,130602
130604,La Libertad,OTUZCO,CHARAT,0.88641584,1.0,0.78573304,0.0,1.0,7.669685,1.2141801,False,130604
130605,La Libertad,OTUZCO,HUARANCHAL,0.18032007,0.88084,0.03251533,0.0,0.0,3.2327783,1.4530549,False,130605
130606,La Libertad,OTUZCO,LA CUESTA,0.8189335,1.0,0.67065203,0.0,1.0,0.0,3.23475,False,130606
130608,La Libertad,OTUZCO,MACHE,0.4435444,0.6011888,0.19673163,0.0,0.0,0.0,22.36069,False,130608
130610,La Libertad,OTUZCO,PARANDAY,0.20574634,0.40896714,0.042331554,0.0,0.0,0.0,0.44355,False,130610
130613,La Libertad,OTUZCO,SINSICAP,0.20765999,0.42130843,0.04312267,0.0,0.0,0.0,0.66728,False,130613
130614,La Libertad,OTUZCO,USQUIL,0.9386445,0.9760356,0.88105357,0.0,1.0,10.0269575,30.890009,False,130614
130701,La Libertad,PACASMAYO,SAN PEDRO DE LLOC,0.06260473,0.8082824,0.003919353,0.0,0.0,0.0,3.02793,False,130701
130702,La Libertad,PACASMAYO,GUADALUPE,0.26225182,0.49616107,0.06877602,0.0,0.0,0.0,1.43259,False,130702
130703,La Libertad,PACASMAYO,JEQUETEPEQUE,0.32080403,0.8731568,0.10291523,0.0,0.0,0.0,1.47821,False,130703
130704,La Libertad,PACASMAYO,PACASMAYO,1.0,1.0,1.0,0.0,1.0,0.0,0.00445,False,130704
130705,La Libertad,PACASMAYO,SAN JOSÉ,0.3140895,0.6593341,0.09865222,0.0,0.0,0.0,7.41075,False,130705
130801,La Libertad,PATAZ,TAYABAMBA,0.050805867,0.20550936,0.0025812362,0.0,0.0,0.7038709,7.0767,False,130801
130802,La Libertad,PATAZ,BULDIBUYO,0.004345037,0.012429581,1.8879347e-05,0.0,0.0,0.15753043,5.94302,False,130802
130803,La Libertad,PATAZ,CHILLIA,0.51069105,1.0,0.26080534,0.0,1.0,16.629694,36.690514,False,130803
130804,La Libertad,PATAZ,HUANCASPATA,0.13870041,0.6134958,0.019237803,0.0,0.0,3.8409684,6.20295,False,130804
130805,La Libertad,PATAZ,HUAYLILLAS,0.0,0.0,0.0,0.0,0.0,0.0,1.11663,False,130805
130806,La Libertad,PATAZ,HUAYO,0.12813404,0.4481005,0.016418332,0.0,0.0,3.6571233,2.28069,False,130806
130807,La Libertad,PATAZ,ONGON,0.0,0.0,0.0,0.0,0.0,0.0,3.3216498,False,130807
130808,La Libertad,PATAZ,PARCOY,0.55711347,1.0,0.31037542,0.0,1.0,19.160618,7.66827,False,130808
130809,La Libertad,PATAZ,PATAZ,0.46017116,1.0,0.2117575,0.0,0.0,63.946526,5.95365,False,130809
130810,La Libertad,PATAZ,PIAS,0.008657048,0.06062101,7.494449e-05,0.0,0.0,1.2590048,4.06136,False,130810
130812,La Libertad,PATAZ,TAURIJA,0.5777527,0.76208067,0.3337982,0.0,1.0,23.147474,6.5452404,False,130812
130813,La Libertad,PATAZ,URPAY,0.5913904,1.0,0.34974256,0.0,1.0,13.491982,2.80024,False,130813
130901,La Libertad,SÁNCHEZ CARRIÓN,HUAMACHUCO,0.8624799,1.0,0.7438716,0.0,1.0,8.546706,5.88558,False,130901
130902,La Libertad,SÁNCHEZ CARRIÓN,CHUGAY,0.11127341,0.11127341,0.012381772,0.0,0.0,7.774528,67.718895,False,130902
130903,La Libertad,SÁNCHEZ CARRIÓN,COCHORCO,0.7252529,1.0,0.5259918,0.0,1.0,23.975943,0.29775,False,130903
130904,La Libertad,SÁNCHEZ CARRIÓN,CURGOS,0.046282794,0.07367659,0.002142097,0.0,0.0,0.47299647,3.0993798,False,130904
130905,La Libertad,SÁNCHEZ CARRIÓN,MARCABAL,0.74074113,1.0,0.5486974,0.0,1.0,14.249171,5.68758,False,130905
130906,La Libertad,SÁNCHEZ CARRIÓN,SANAGORAN,0.82546014,1.0,0.68138444,0.0,1.0,16.21669,2.3951201,False,130906
130907,La Libertad,SÁNCHEZ CARRIÓN,SARIN,1.0,1.0,1.0,0.0,1.0,44.13024,2.1503904,False,130907
130908,La Libertad,SÁNCHEZ CARRIÓN,SARTIMBAMBA,0.6068477,1.0,0.36826414,0.0,1.0,17.361395,16.81449,False,130908
131001,La Libertad,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,0.8513912,0.8513912,0.724867,0.0,1.0,13.992102,97.124855,False,131001
131003,La Libertad,SANTIAGO DE CHUCO,CACHICADAN,1.0,1.0,1.0,0.0,1.0,46.927864,4.01695,False,131003
131004,La Libertad,SANTIAGO DE CHUCO,MOLLEBAMBA,0.0,0.0,0.0,0.0,0.0,0.0,0.2032,False,131004
131005,La Libertad,SANTIAGO DE CHUCO,MOLLEPATA,0.0,0.0,0.0,0.0,0.0,0.0,0.36075,False,131005
131006,La Libertad,SANTIAGO DE CHUCO,QUIRUVILCA,0.011906794,0.02184766,0.00014177174,0.0,0.0,0.2346701,3.4842901,False,131006
131007,La Libertad,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,0.055558175,0.07372546,0.0030867108,0.0,0.0,1.1630279,8.19854,False,131007
131008,La Libertad,SANTIAGO DE CHUCO,SITABAMBA,0.13104294,0.7615328,0.017172253,0.0,0.0,6.0178533,3.86045,False,131008
